y,x,covariate,type,data,model,est,se,pval,lrt_pval,cohort
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,0.415566296043225,9.78647714669748,0.966142195719893,0.965950341394417,Breast ER+/HER-
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,92.9643172835639,43.2315493865556,0.0318870690729753,1,Breast ER+/HER-
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,92.9643172835639,43.2315493865556,0.0318870690729753,1,Breast ER+/HER-
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-10.1778476102106,20.0489956869753,0.611869291623769,0.609852566193594,Breast ER+/HER-
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,10.8579716752024,22.8774841808845,0.63521920341172,0.633302708799869,Breast ER+/HER-
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-4.69412850629369,7.15776060873009,0.512226433694066,0.511248926260723,Prostate
teal_ref_raw,driver_ACVR1,"",driver,run,lm,0.515989551092271,6.52561523720196,0.93700517616886,0.936859436478553,Prostate
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,-4.41447883933621,6.90867353271208,0.523109767173924,0.522146897618574,Prostate
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,1.90160371954291,7.12192177531889,0.789565815807763,0.789089466820712,Prostate
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,-4.78045044856441,7.19541906373182,0.506737108291797,0.504164557401054,Prostate
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,5.53136469414833,28.0587728888025,0.843796666349393,1,Prostate
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,1.03640424628731,6.56947046627749,0.874704893426659,0.873951704038939,Prostate
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,-4.25732724256072,6.92580577542736,0.539010916204893,0.536553453607118,Prostate
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,2.6395761418796,7.16208330098125,0.712609964668411,0.710945912917186,Prostate
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-5.11914546118185,7.19720055094342,0.477228142066495,0.474148079550058,Prostate
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,2.61537472402385,28.1509363252294,0.926013474777227,1,Prostate
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,0.693932878980783,6.57299257113884,0.915960510696664,0.91537407746308,Prostate
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-4.21324319887846,6.92302622566449,0.543058973863265,0.54023761307159,Prostate
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,2.36505388012536,7.1629338893168,0.741393833179342,0.739647952968377,Prostate
teal_ref_raw,driver_ABCB1,"",driver,run,lm,4.9091826563853,21.0210756888291,0.815438750959136,0.814994733018309,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1,"",driver,run,lm,1.0673072738998,7.93163847937499,0.893010264579918,0.892749707280699,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,16.6366842921649,11.8041157572864,0.159327299692935,0.158307850421248,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,-9.95593575197071,10.7278762256644,0.353824006616512,0.35264598511952,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,4.8050574619633,21.1068974102382,0.820007640454022,0.818874118395477,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,97.6281935483873,67.8642493763954,0.150886391572728,1,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,0.977202498450188,7.95632438074485,0.902297732113358,0.901674776690276,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,16.1255731028834,11.8605663779832,0.174563491159679,0.171817826958451,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,-8.23245639394849,10.8288265642722,0.447468014865555,0.444562710966078,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,4.58723052739926,21.1270287129915,0.828197722495023,0.826945519219937,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,100.804813208737,68.2041350818571,0.140033471278168,1,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,1.23224306347322,7.97757943280324,0.877306175353709,0.876404850317062,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,16.1411228750315,11.8692925759526,0.17446645420793,0.171297184367524,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,-8.32228200085689,10.8380579803431,0.442919892398525,0.439549718179831,Unknown primary (e.g. CUP)
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-1.23755901021855,24.4023376383552,0.959585466092241,0.959422735988824,Skin Melanoma
teal_ref_raw,driver_ACVR1,"",driver,run,lm,-0.26750976492778,10.6008659453154,0.979883988158642,0.979802938042335,Skin Melanoma
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,-0.888433927275286,35.2068230737597,0.979883988158642,0.979802938042335,Skin Melanoma
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,-19.6565019363718,40.0366074820805,0.623799831535468,0.622402161023667,Skin Melanoma
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,1.58390531844937,24.8066006881021,0.949131230367481,0.948593697498844,Skin Melanoma
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,54.1612500000001,152.174719059611,0.722148742628127,1,Skin Melanoma
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,-0.158344050010744,11.0629727649845,0.988589615602696,0.988468883517442,Skin Melanoma
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,-5.35978223779431,35.1543653636733,0.878921303048187,0.87765013068258,Skin Melanoma
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,-10.5745549582799,40.0962912196239,0.792166256455331,0.79001826088216,Skin Melanoma
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-1.52072905798065,24.8161785408399,0.951176558403232,0.950579735529887,Skin Melanoma
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,64.9995491060021,151.923041807082,0.669064751875967,1,Skin Melanoma
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,-1.57806000304448,11.0683088059982,0.886720275582848,0.885343294454387,Skin Melanoma
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-9.02095981692408,35.1318166044224,0.797525866624661,0.795102527031382,Skin Melanoma
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,-10.3070662461132,39.9917947863786,0.796789463796818,0.794357717083142,Skin Melanoma
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-11.4377330557031,19.7356098381977,0.562721293587354,0.560846251568533,Ovary
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,-22.9779137004531,14.244173081753,0.107926100668425,0.10624416164322,Ovary
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,-9.5020657444389,20.0638596462112,0.636195123936732,0.631935796227536,Ovary
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,28.1936363636352,308.073211536052,0.927153862821724,1,Ovary
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,28.1936363636352,308.073211536052,0.927153862821724,1,Ovary
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,-23.2765567191144,14.3555043325181,0.106154749003344,0.101810133966947,Ovary
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,28.1936363636352,308.073211536052,0.927153862821724,1,Ovary
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-13.0169471440295,20.3270323492027,0.522503070225236,0.516438307963001,Ovary
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,58.534642717393,309.659716299391,0.850219922582302,1,Ovary
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,58.534642717393,309.659716299391,0.850219922582302,1,Ovary
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-23.5036038354804,14.3569258937075,0.102844774293163,0.0979094976416728,Ovary
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,58.534642717393,309.659716299391,0.850219922582302,1,Ovary
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-25.3052455380167,32.3770280034965,0.435228440719465,0.432852380560828,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,-5.68772764217355,33.1623207860549,0.86396531550964,0.863267176606331,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,-9.1738478350058,37.7412926138618,0.808156454082125,0.807181672361808,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,-20.453208384138,32.4639009816549,0.529282371817026,0.523677046391529,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,28.3516783216785,128.452807777539,0.825502262269349,1,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,28.3516783216785,128.452807777539,0.825502262269349,1,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,-8.70305378495277,33.0503924311767,0.792527505088923,0.789761980027839,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,-14.0592030584436,37.639953748046,0.709096791058327,0.705311027979719,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-22.162308853493,32.6443738104435,0.497865610055278,0.491100066042048,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,34.4700062749278,129.191623318502,0.789845142714136,1,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,34.4700062749278,129.191623318502,0.789845142714136,1,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-9.26820984492856,33.118394969398,0.77983708937946,0.776450795626207,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,-14.6906800845525,37.7161353801427,0.697252753894786,0.692711989147309,Soft Tissue Sarcoma Other
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-4.7336372777269,11.4327139963763,0.679267072905795,0.677458108423788,Gastroesophageal
teal_ref_raw,driver_ABL1,"",driver,run,lm,-21.556051021692,4.05504635679154,2.71605970278975e-07,2.30589984995255e-07,Gastroesophageal
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,-1.92043317186381,11.0872511937915,0.862653262100882,0.86184072284456,Gastroesophageal
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,-8.50016042358943,17.8005198245733,0.63348863952627,0.631460838023362,Gastroesophageal
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,-5.75247866726128,11.3485007584025,0.612774501605674,0.607184388724768,Gastroesophageal
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,-21.7979703561086,3.97319862793987,1.20275196454995e-07,7.59663318916637e-08,Gastroesophageal
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,-17.4170526315789,114.699715087287,0.879454536901055,1,Gastroesophageal
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,-4.41529767598666,10.937656201645,0.686869843860777,0.682200553665869,Gastroesophageal
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,-13.5468048630759,17.8162680646984,0.447912129886095,0.440786679716817,Gastroesophageal
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-5.67337741135863,11.4720376284751,0.621457264440983,0.615103357824875,Gastroesophageal
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,-21.9088618495977,3.99582650512135,1.22846947689661e-07,7.21594354269328e-08,Gastroesophageal
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,-19.460104850748,116.261728470658,0.86723459233461,1,Gastroesophageal
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,-4.53239334014963,10.9924908787889,0.680539882316003,0.67503759468221,Gastroesophageal
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,-13.9653173420762,17.9736936321238,0.438066763147957,0.429749123312736,Gastroesophageal
teal_ref_raw,driver_ABCB1,"",driver,run,lm,32.4136630425038,17.7281178552186,0.0691212385826481,0.0672459861104536,Glioblastoma
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,32.3941721059877,17.7768957290288,0.0700564523563673,0.0674113652447518,Glioblastoma
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,28.1619021739154,212.931338728592,0.89492542363897,1,Glioblastoma
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,28.1619021739154,212.931338728592,0.89492542363897,1,Glioblastoma
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,28.1619021739154,212.931338728592,0.89492542363897,1,Glioblastoma
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,28.1619021739154,212.931338728592,0.89492542363897,1,Glioblastoma
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,32.3961025415604,17.8409789472235,0.071051966906617,0.0676244534971896,Glioblastoma
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,27.861690697284,213.553760341891,0.896341155655455,1,Glioblastoma
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,27.861690697284,213.553760341891,0.896341155655455,1,Glioblastoma
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,27.861690697284,213.553760341891,0.896341155655455,1,Glioblastoma
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,27.861690697284,213.553760341891,0.896341155655455,1,Glioblastoma
teal_ref_raw,driver_ABCB1,"",driver,run,lm,4.44790914743985,18.3189438250553,0.80844337130458,0.807095632594772,Pancreas PAAD
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,3.26193116079878,10.3447370282111,0.752894449629851,0.751179482358315,Pancreas PAAD
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,5.30149815056631,14.1244927947968,0.707864185105381,0.705864945088181,Pancreas PAAD
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,2.28815632461216,18.9909860500784,0.904240102185522,0.902430491810099,Pancreas PAAD
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,-30.5984615384614,219.894093088297,0.88949465072536,1,Pancreas PAAD
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,-30.5984615384614,219.894093088297,0.88949465072536,1,Pancreas PAAD
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,3.80142467127318,10.5090678893929,0.718004468853498,0.712884161588811,Pancreas PAAD
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,6.03141653340121,14.5053189320845,0.678075472207888,0.672314327006746,Pancreas PAAD
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,2.26575299965813,19.1659186063467,0.90603546740689,0.903977153132733,Pancreas PAAD
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,-31.2340706859418,222.140668862907,0.888348524112416,1,Pancreas PAAD
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,-31.2340706859418,222.140668862907,0.888348524112416,1,Pancreas PAAD
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,3.85781212465333,10.5855600065448,0.715984316343583,0.710012738342669,Pancreas PAAD
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,6.03626377156258,14.5829583376427,0.679453225952163,0.672802902044212,Pancreas PAAD
teal_ref_raw,driver_ABCB1,"",driver,run,lm,6.07374289478753,20.6166263893961,0.76867118408391,0.766950172977424,Bladder Urothelial
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,4.34874123711419,21.0077305488894,0.836262989909269,0.835026638470692,Bladder Urothelial
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,7.16091409255917,19.7201245548115,0.71698032578255,0.714906622930989,Bladder Urothelial
